Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT846511,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Waukesha county",WI,Homo sapiens,oronasopharynx,5/29/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-820/2020, complete genome"
MT846512,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Ozaukee county",WI,Homo sapiens,oronasopharynx,5/29/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-821/2020, complete genome"
MT846513,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Washington county",WI,Homo sapiens,oronasopharynx,5/30/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-822/2020, complete genome"
MT846514,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,6/2/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-823/2020, complete genome"
MT846515,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,6/2/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-824/2020, complete genome"
MT846517,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Waukesha county",WI,Homo sapiens,oronasopharynx,6/16/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-826/2020, complete genome"
MT846518,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-827/2020, complete genome"
MT846519,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Washington county",WI,Homo sapiens,oronasopharynx,5/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-828/2020, complete genome"
MT846520,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/12/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-829/2020, complete genome"
MT846521,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/12/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-830/2020, complete genome"
MT846522,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Washington county",WI,Homo sapiens,oronasopharynx,5/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-831/2020, complete genome"
MT846523,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Ozaukee county",WI,Homo sapiens,oronasopharynx,5/18/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-832/2020, complete genome"
MT846525,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Ozaukee county",WI,Homo sapiens,oronasopharynx,5/21/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-834/2020, complete genome"
MT846526,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29773,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Washington county",WI,Homo sapiens,oronasopharynx,5/22/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-835/2020, complete genome"
MT846527,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/23/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-836/2020, complete genome"
MT846528,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/3/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-837/2020, complete genome"
MT846529,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Racine county",WI,Homo sapiens,oronasopharynx,5/4/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-838/2020, complete genome"
MT846531,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-840/2020, complete genome"
MT846533,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29773,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-842/2020, complete genome"
MT846534,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-843/2020, complete genome"
MT846535,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,5/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-844/2020, complete genome"
MT846537,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-847/2020, complete genome"
MT846538,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,6/30/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-848/2020, complete genome"
MT846539,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Milwaukee county",WI,Homo sapiens,oronasopharynx,7/1/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-849/2020, complete genome"
MT846540,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Columbia county",WI,Homo sapiens,oronasopharynx,7/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-850/2020, complete genome"
MT846541,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/9/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-851/2020, complete genome"
MT846545,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/9/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-855/2020, complete genome"
MT846547,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Illinois, Winnebago county",IL,Homo sapiens,oronasopharynx,7/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/IL-UW-857/2020, complete genome"
MT846553,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/9/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-864/2020, complete genome"
MT846554,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-865/2020, complete genome"
MT846555,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-866/2020, complete genome"
MT846556,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/9/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-867/2020, complete genome"
MT846557,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/9/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-868/2020, complete genome"
MT846558,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: California, San Diego county",CA,Homo sapiens,oronasopharynx,7/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/CA-UW-869/2020, complete genome"
MT846559,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-870/2020, complete genome"
MT846560,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-872/2020, complete genome"
MT846561,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-873/2020, complete genome"
MT846563,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-875/2020, complete genome"
MT846564,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-876/2020, complete genome"
MT846565,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/15/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-877/2020, complete genome"
MT846567,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-879/2020, complete genome"
MT846568,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Marquette county",WI,Homo sapiens,oronasopharynx,7/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-880/2020, complete genome"
MT846569,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-881/2020, complete genome"
MT846570,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-882/2020, complete genome"
MT846571,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/15/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-883/2020, complete genome"
MT846572,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/10/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-884/2020, complete genome"
MT846573,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29767,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/15/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-885/2020, complete genome"
MT846574,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-886/2020, complete genome"
MT846575,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Jefferson county",WI,Homo sapiens,oronasopharynx,7/15/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-887/2020, complete genome"
MT846576,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-888/2020, complete genome"
MT846577,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Columbia county",WI,Homo sapiens,oronasopharynx,7/14/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-889/2020, complete genome"
MT846578,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/12/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-890/2020, complete genome"
MT846579,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/15/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-891/2020, complete genome"
MT846580,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/10/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-892/2020, complete genome"
MT846581,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/12/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-893/2020, complete genome"
MT846583,,2020-08-06T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Moreno,G., Braun,K., Baczenas,J.J., Baker,D.",,"USA: Wisconsin, Dane county",WI,Homo sapiens,oronasopharynx,7/13/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WI-UW-895/2020, complete genome"
