Accession,SRA_Accession,Release_Date,Species,Genus,Family,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Authors,Publications,Geo_Location,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT536178,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: LACOMBE, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-055/2020, complete genome"
MT536179,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: MARRERO, LA",LA,Homo sapiens,oronasopharynx,4/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-056/2020, complete genome"
MT536180,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29777,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: New Orleans, LA",LA,Homo sapiens,oronasopharynx,4/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-058/2020, complete genome"
MT536181,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29777,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: METAIRIE, LA",LA,Homo sapiens,oronasopharynx,4/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-059/2020, complete genome"
MT536182,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: CHALMETTE, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-061/2020, complete genome"
MT536183,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: VIOLET, LA",LA,Homo sapiens,oronasopharynx,4/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-062/2020, complete genome"
MT536184,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29777,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: SLIDELL, LA",LA,Homo sapiens,oronasopharynx,4/3/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-063/2020, complete genome"
MT536185,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29777,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: New Orleans, LA",LA,Homo sapiens,oronasopharynx,4/8/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-064/2020, complete genome"
MT536186,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: New Orleans, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-065/2020, complete genome"
MT536187,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: HAMMOND, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-066/2020, complete genome"
MT536188,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29776,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: KENNER, LA",LA,Homo sapiens,oronasopharynx,4/4/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-068/2020, complete genome"
MT536189,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29777,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: AVONDALE, LA",LA,Homo sapiens,oronasopharynx,4/7/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-069/2020, complete genome"
MT536190,,2020-05-29T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29777,GenBank,complete,,,"Lamers,S., Nolan,D.J., Rose,R., Cross,S., Moraga Amador,D., Yang,T., Caruso,L., Navia,W., Von Borstel,L., Hui Zhou,X., Freehan,A., Garcia-Diaz,J.",,"USA: METAIRIE, LA",LA,Homo sapiens,oronasopharynx,4/6/2020,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/LA-BIE-070/2020, complete genome"
MT509452,"SRR12447397,SRR12447381",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/21/2020,SAMN15691545,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00016/2020, complete genome"
MT509453,"SRR12447375,SRR12447378",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/14/2020,SAMN15691547,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00020/2020, complete genome"
MT509454,"SRR12447508,SRR12447376",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/13/2020,SAMN15691549,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00023/2020, complete genome"
MT509455,"SRR12447497,SRR12447374",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/20/2020,SAMN15691554,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00024/2020, complete genome"
MT509456,"SRR12447440,SRR12447369",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/20/2020,SAMN15691551,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00030/2020, complete genome"
MT509457,"SRR12447410,SRR12447363",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/19/2020,SAMN15691558,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00036/2020, complete genome"
MT509458,"SRR12447409,SRR12447362",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/24/2020,SAMN15691559,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00037/2020, complete genome"
MT509459,"SRR12447407,SRR12447361",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/14/2020,SAMN15691560,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00038/2020, complete genome"
MT509460,"SRR12447405,SRR12447514",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/19/2020,SAMN15691562,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00041/2020, complete genome"
MT509461,"SRR12447404,SRR12447513",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/22/2020,SAMN15691563,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00043/2020, complete genome"
MT509462,"SRR12447403,SRR12447512",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/24/2020,SAMN15691564,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00044/2020, complete genome"
MT509463,"SRR12447475,SRR12447385",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/7/2020,SAMN15691541,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00006/2020, complete genome"
MT509464,SRR12447384,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/14/2020,SAMN15691542,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00007/2020, complete genome"
MT509465,"SRR12447474,SRR12447383",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/15/2020,SAMN15691543,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00010/2020, complete genome"
MT509466,"SRR12447408,SRR12447382",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/17/2020,SAMN15691544,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00015/2020, complete genome"
MT509467,"SRR12447364,SRR12447377",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/22/2020,SAMN15691548,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00022/2020, complete genome"
MT509468,"SRR12447418,SRR12447367",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/21/2020,SAMN15691552,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00032/2020, complete genome"
MT509471,SRR12447489,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/17/2020,SAMN15691568,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00070/2020, complete genome"
MT509472,SRR12447488,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/11/2020,SAMN15691569,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00072/2020, complete genome"
MT509474,SRR12447484,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/8/2020,SAMN15691572,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00075/2020, complete genome"
MT509475,SRR12447483,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/11/2020,SAMN15691573,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00076/2020, complete genome"
MT509477,SRR12447479,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/20/2020,SAMN15691577,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00080/2020, complete genome"
MT509480,SRR12447476,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/26/2020,SAMN15691580,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00085/2020, complete genome"
MT509486,SRR12447458,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/18/2020,SAMN15691594,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00104/2020, complete genome"
MT509488,"SRR12447412,SRR12447366",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/16/2020,SAMN15691553,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00033/2020, complete genome"
MT509489,"SRR12447486,SRR12447373",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/17/2020,SAMN15691555,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00025/2020, complete genome"
MT509490,"SRR12447473,SRR12447372",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/14/2020,SAMN15691556,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00026/2020, complete genome"
MT509491,"SRR12447462,SRR12447371",2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: Maryland,MD,Homo sapiens,oronasopharynx,3/26/2020,SAMN15691565,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/MD-HP00028/2020, complete genome"
MT509492,SRR12447487,2020-05-23T00:00:00Z,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Coronaviridae,29782,GenBank,complete,,,"Thielen,P.M., Mehoke,T., Wohl,S., Ramakrishnan,S., Kirsche,M., Ernlund,A., Howser,C., Zudock,K., Falade-Nwulia,O., Sadowski,N., Morris,P., Hopkins,M., Fan,Y., Gniazdowski,V., Schatz,M.C., Ray,S.C., Timp,W., Mostafa,H.",,USA: DC,DC,Homo sapiens,oronasopharynx,3/17/2020,SAMN15691570,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/DC-HP00073/2020, complete genome"
